,Confirmed,Country/Region,Deaths,Date,region,Recovered,Suspected,Time,Latitude,Longitude,Y,M,D,date_new
1105,34.0,Mainland China,0.0,1-28-20,Liaoning,0.0,0.0,13:00,40.9975197,122.9955469,2020,01,28,28-01-2020
1106,33.0,Mainland China,1.0,1-28-20,Heilongjiang,0.0,0.0,13:00,48.0000047,127.999992,2020,01,28,28-01-2020
1107,33.0,Mainland China,1.0,1-28-20,Hebei,0.0,0.0,13:00,39.0000001,116.0,2020,01,28,28-01-2020
1108,24.0,Mainland China,0.0,1-28-20,Tianjin,0.0,0.0,13:00,39.1235635,117.1980785,2020,01,28,28-01-2020
1109,20.0,Mainland China,0.0,1-28-20,Shanxi,0.0,0.0,13:00,37.0,112.0,2020,01,28,28-01-2020
1110,19.0,Mainland China,0.0,1-28-20,Gansu,0.0,0.0,13:00,38.0000001,101.9999999,2020,01,28,28-01-2020
1111,15.0,Mainland China,0.0,1-28-20,Inner Mongolia,0.0,0.0,13:00,43.2443242,114.3251664,2020,01,28,28-01-2020
1112,11.0,Mainland China,0.0,1-28-20,Ningxia,0.0,0.0,13:00,37.0000001,105.9999999,2020,01,28,28-01-2020
1113,10.0,Mainland China,0.0,1-28-20,Xinjiang,0.0,0.0,13:00,41.7574769,87.16738423046897,2020,01,28,28-01-2020
1114,9.0,Mainland China,0.0,1-28-20,Guizhou,0.0,0.0,13:00,27.0,107.0,2020,01,28,28-01-2020
1115,8.0,Mainland China,0.0,1-28-20,Jilin,0.0,0.0,13:00,42.9995032,125.9816054,2020,01,28,28-01-2020
1116,8.0,Taiwan,0.0,1-28-20,Taiwan,0.0,0.0,13:00,23.9739374,120.9820179,2020,01,28,28-01-2020
1117,8.0,Hong Kong,0.0,1-28-20,Hong Kong,0.0,0.0,13:00,22.2793278,114.1628131,2020,01,28,28-01-2020
1118,7.0,Macau,0.0,1-28-20,Macau,0.0,0.0,13:00,22.1757605,113.5514142,2020,01,28,28-01-2020
1119,6.0,Mainland China,0.0,1-28-20,Qinghai,0.0,0.0,13:00,35.40709525,95.95211573241954,2020,01,28,28-01-2020
1120,1.0,US,0.0,1-28-20,Washington,0.0,0.0,13:00,38.8948932,-77.0365529,2020,01,28,28-01-2020
1121,1.0,US,0.0,1-28-20,Illinois,0.0,0.0,13:00,40.0796606,-89.4337288,2020,01,28,28-01-2020
1122,2.0,US,0.0,1-28-20,California,0.0,0.0,13:00,36.7014631,-118.7559974,2020,01,28,28-01-2020
1123,1.0,US,0.0,1-28-20,Arizona,0.0,0.0,13:00,34.395342,-111.7632755,2020,01,28,28-01-2020
1124,7.0,Japan,0.0,1-28-20,Japan,1.0,0.0,13:00,36.5748441,139.2394179,2020,01,28,28-01-2020
1125,14.0,Thailand,0.0,1-28-20,Thailand,5.0,0.0,13:00,14.8971921,100.83273,2020,01,28,28-01-2020
1126,4.0,South Korea,0.0,1-28-20,South Korea,0.0,0.0,13:00,36.638392,127.6961188,2020,01,28,28-01-2020
1127,7.0,Singapore ,0.0,1-28-20,Singapore ,0.0,0.0,13:00,1.357107,103.8194992,2020,01,28,28-01-2020
1128,2.0,Vietnam,0.0,1-28-20,Vietnam,0.0,0.0,13:00,13.2904027,108.4265113,2020,01,28,28-01-2020
1129,3.0,France,0.0,1-28-20,France,0.0,0.0,13:00,46.603354,1.8883335,2020,01,28,28-01-2020
1130,1.0,Nepal,0.0,1-28-20,Nepal,0.0,0.0,13:00,28.1083929,84.0917139,2020,01,28,28-01-2020
1131,4.0,Malaysia ,0.0,1-28-20,Malaysia ,0.0,0.0,13:00,4.5693754,102.2656823,2020,01,28,28-01-2020
1132,2.0,Canada,0.0,1-28-20,Ontario,0.0,0.0,13:00,50.000678,-86.000977,2020,01,28,28-01-2020
1133,1.0,Cambodia,0.0,1-28-20,Cambodia,0.0,0.0,13:00,13.5066394,104.869423,2020,01,28,28-01-2020
1134,1.0,Sri Lanka,0.0,1-28-20,Sri Lanka,0.0,0.0,13:00,7.5554942,80.7137847,2020,01,28,28-01-2020
1135,4.0,Australia,0.0,1-28-20,New South Wales,0.0,0.0,13:00,-31.8759835,147.2869493,2020,01,28,28-01-2020
1136,1.0,Australia,0.0,1-28-20,Victoria,0.0,0.0,13:00,-36.5986096,144.6780052,2020,01,28,28-01-2020
1137,1.0,Germany,0.0,1-28-20,Bavaria,0.0,0.0,13:00,48.9467562,11.4038717,2020,01,28,28-01-2020
1138,1058.0,Mainland China,52.0,1-26-20,Hubei,42.0,0.0,11:00,31.15172525,112.87832224656043,2020,01,26,26-01-2020
1139,111.0,Mainland China,0.0,1-26-20,Guangdong,2.0,0.0,11:00,23.1357694,113.1982688,2020,01,26,26-01-2020
1140,104.0,Mainland China,0.0,1-26-20,Zhejiang,1.0,0.0,11:00,29.0000001,119.9999999,2020,01,26,26-01-2020
1141,83.0,Mainland China,1.0,1-26-20,Henan,0.0,3.0,11:00,34.0000001,113.9999999,2020,01,26,26-01-2020
1142,75.0,Mainland China,0.0,1-26-20,Chongqing,0.0,0.0,11:00,29.5585712,106.5492822,2020,01,26,26-01-2020
1143,69.0,Mainland China,0.0,1-26-20,Hunan,0.0,0.0,11:00,27.9995878,112.009538,2020,01,26,26-01-2020
1144,68.0,Mainland China,0.0,1-26-20,Beijing,2.0,0.0,11:00,39.906217,116.3912757,2020,01,26,26-01-2020
1145,60.0,Mainland China,0.0,1-26-20,Anhui,0.0,4.0,11:00,32.0,117.0,2020,01,26,26-01-2020
1146,46.0,Mainland China,0.0,1-26-20,Shandong,0.0,0.0,11:00,36.0000001,118.9999999,2020,01,26,26-01-2020
1147,44.0,Mainland China,0.0,1-26-20,Sichuan,0.0,4.0,11:00,30.5000001,102.4999999,2020,01,26,26-01-2020
1148,40.0,Mainland China,1.0,1-26-20,Shanghai,1.0,72.0,11:00,31.2322758,121.4692071,2020,01,26,26-01-2020
1149,36.0,Mainland China,0.0,1-26-20,Guangxi,0.0,0.0,11:00,24.0,109.0,2020,01,26,26-01-2020
1150,36.0,Mainland China,0.0,1-26-20,Jiangxi,0.0,0.0,11:00,28.0,116.0,2020,01,26,26-01-2020
1151,35.0,Mainland China,0.0,1-26-20,Fujian,0.0,20.0,11:00,26.5450001,117.842778,2020,01,26,26-01-2020
1152,33.0,Mainland China,0.0,1-26-20,Jiangsu,1.0,0.0,11:00,33.0000001,119.9999999,2020,01,26,26-01-2020
1153,22.0,Mainland China,0.0,1-26-20,Hainan,0.0,0.0,11:00,19.2000001,109.5999999,2020,01,26,26-01-2020
1154,22.0,Mainland China,0.0,1-26-20,Shaanxi,0.0,0.0,11:00,36.0,109.0,2020,01,26,26-01-2020
1155,21.0,Mainland China,0.0,1-26-20,Liaoning,0.0,0.0,11:00,40.9975197,122.9955469,2020,01,26,26-01-2020
1156,16.0,Mainland China,0.0,1-26-20,Yunnan,0.0,36.0,11:00,25.0,102.0,2020,01,26,26-01-2020
1157,15.0,Mainland China,1.0,1-26-20,Heilongjiang,0.0,0.0,11:00,48.0000047,127.999992,2020,01,26,26-01-2020
1158,14.0,Mainland China,0.0,1-26-20,Tianjin,0.0,0.0,11:00,39.1235635,117.1980785,2020,01,26,26-01-2020
1159,13.0,Mainland China,1.0,1-26-20,Hebei,0.0,0.0,11:00,39.0000001,116.0,2020,01,26,26-01-2020
1160,9.0,Mainland China,0.0,1-26-20,Shanxi,0.0,0.0,11:00,37.0,112.0,2020,01,26,26-01-2020
1161,8.0,Hong Kong,0.0,1-26-20,Hong Kong,0.0,244.0,11:00,22.2793278,114.1628131,2020,01,26,26-01-2020
1162,7.0,Mainland China,0.0,1-26-20,Inner Mongolia,0.0,0.0,11:00,43.2443242,114.3251664,2020,01,26,26-01-2020
1163,7.0,Mainland China,0.0,1-26-20,Gansu,0.0,0.0,11:00,38.0000001,101.9999999,2020,01,26,26-01-2020
1164,5.0,Mainland China,0.0,1-26-20,Guizhou,0.0,0.0,11:00,27.0,107.0,2020,01,26,26-01-2020
1165,5.0,Macau,0.0,1-26-20,Macau,0.0,0.0,11:00,22.1757605,113.5514142,2020,01,26,26-01-2020
1166,4.0,Mainland China,0.0,1-26-20,Ningxia,0.0,0.0,11:00,37.0000001,105.9999999,2020,01,26,26-01-2020
1167,4.0,Mainland China,0.0,1-26-20,Jilin,0.0,0.0,11:00,42.9995032,125.9816054,2020,01,26,26-01-2020
1168,4.0,Taiwan,0.0,1-26-20,Taiwan,0.0,0.0,11:00,23.9739374,120.9820179,2020,01,26,26-01-2020
1169,4.0,Mainland China,0.0,1-26-20,Xinjiang,0.0,0.0,11:00,41.7574769,87.16738423046897,2020,01,26,26-01-2020
1170,1.0,Mainland China,0.0,1-26-20,Qinghai,0.0,0.0,11:00,35.40709525,95.95211573241954,2020,01,26,26-01-2020
1171,1.0,US,0.0,1-26-20,Washington,0.0,0.0,11:00,38.8948932,-77.0365529,2020,01,26,26-01-2020
1172,1.0,US,0.0,1-26-20,Illinois,0.0,0.0,11:00,40.0796606,-89.4337288,2020,01,26,26-01-2020
1173,2.0,US,0.0,1-26-20,California,0.0,0.0,16:30,36.7014631,-118.7559974,2020,01,26,26-01-2020
1174,1.0,US,0.0,1-26-20,Arizona,0.0,0.0,16:30,34.395342,-111.7632755,2020,01,26,26-01-2020
1175,4.0,Japan,0.0,1-26-20,Japan,1.0,0.0,11:00,36.5748441,139.2394179,2020,01,26,26-01-2020
1176,8.0,Thailand,0.0,1-26-20,Thailand,2.0,0.0,11:00,14.8971921,100.83273,2020,01,26,26-01-2020
1177,3.0,South Korea,0.0,1-26-20,South Korea,0.0,0.0,11:00,36.638392,127.6961188,2020,01,26,26-01-2020
1178,4.0,Singapore ,0.0,1-26-20,Singapore ,0.0,0.0,11:00,1.357107,103.8194992,2020,01,26,26-01-2020
1179,2.0,Vietnam,0.0,1-26-20,Vietnam,0.0,0.0,11:00,13.2904027,108.4265113,2020,01,26,26-01-2020
1180,3.0,France,0.0,1-26-20,France,0.0,0.0,11:00,46.603354,1.8883335,2020,01,26,26-01-2020
1181,4.0,Australia,0.0,1-26-20,Australia,0.0,0.0,11:00,-24.7761086,134.755,2020,01,26,26-01-2020
1182,1.0,Nepal,0.0,1-26-20,Nepal,0.0,0.0,11:00,28.1083929,84.0917139,2020,01,26,26-01-2020
1183,4.0,Malaysia ,0.0,1-26-20,Malaysia ,0.0,0.0,11:00,4.5693754,102.2656823,2020,01,26,26-01-2020
1184,1.0,Canada,0.0,1-26-20,Ontario,0.0,0.0,11:00,50.000678,-86.000977,2020,01,26,26-01-2020
1185,3554.0,Mainland China,125.0,1-28-20,Hubei,80.0,0.0,23:00,31.15172525,112.87832224656043,2020,01,28,28-01-2020
1186,296.0,Mainland China,0.0,1-28-20,Zhejiang,3.0,0.0,23:00,29.0000001,119.9999999,2020,01,28,28-01-2020
1187,241.0,Mainland China,0.0,1-28-20,Guangdong,5.0,0.0,23:00,23.1357694,113.1982688,2020,01,28,28-01-2020
1188,221.0,Mainland China,0.0,1-28-20,Hunan,0.0,0.0,23:00,27.9995878,112.009538,2020,01,28,28-01-2020
1189,206.0,Mainland China,2.0,1-28-20,Henan,1.0,0.0,23:00,34.0000001,113.9999999,2020,01,28,28-01-2020
1190,152.0,Mainland China,0.0,1-28-20,Anhui,0.0,0.0,23:00,32.0,117.0,2020,01,28,28-01-2020
1191,147.0,Mainland China,0.0,1-28-20,Chongqing,1.0,0.0,23:00,29.5585712,106.5492822,2020,01,28,28-01-2020
1192,121.0,Mainland China,0.0,1-28-20,Shandong,0.0,0.0,23:00,36.0000001,118.9999999,2020,01,28,28-01-2020
1193,109.0,Mainland China,0.0,1-28-20,Jiangxi,3.0,0.0,23:00,28.0,116.0,2020,01,28,28-01-2020
1194,108.0,Mainland China,0.0,1-28-20,Sichuan,0.0,0.0,23:00,30.5000001,102.4999999,2020,01,28,28-01-2020
1195,99.0,Mainland China,0.0,1-28-20,Jiangsu,1.0,0.0,23:00,33.0000001,119.9999999,2020,01,28,28-01-2020
1196,91.0,Mainland China,1.0,1-28-20,Beijing,4.0,0.0,23:00,39.906217,116.3912757,2020,01,28,28-01-2020
1197,82.0,Mainland China,0.0,1-28-20,Fujian,0.0,0.0,23:00,26.5450001,117.842778,2020,01,28,28-01-2020
1198,80.0,Mainland China,1.0,1-28-20,Shanghai,4.0,0.0,23:00,31.2322758,121.4692071,2020,01,28,28-01-2020
1199,58.0,Mainland China,0.0,1-28-20,Guangxi,2.0,0.0,23:00,24.0,109.0,2020,01,28,28-01-2020
1200,56.0,Mainland China,0.0,1-28-20,Shaanxi,0.0,0.0,23:00,36.0,109.0,2020,01,28,28-01-2020
1201,48.0,Mainland China,1.0,1-28-20,Hebei,0.0,0.0,23:00,39.0000001,116.0,2020,01,28,28-01-2020
1202,44.0,Mainland China,0.0,1-28-20,Yunnan,0.0,0.0,23:00,25.0,102.0,2020,01,28,28-01-2020
1203,43.0,Mainland China,1.0,1-28-20,Hainan,0.0,0.0,23:00,19.2000001,109.5999999,2020,01,28,28-01-2020
1204,37.0,Mainland China,1.0,1-28-20,Heilongjiang,0.0,0.0,23:00,48.0000047,127.999992,2020,01,28,28-01-2020
1205,36.0,Mainland China,0.0,1-28-20,Liaoning,0.0,0.0,23:00,40.9975197,122.9955469,2020,01,28,28-01-2020
1206,27.0,Mainland China,0.0,1-28-20,Shanxi,0.0,0.0,23:00,37.0,112.0,2020,01,28,28-01-2020
1207,25.0,Mainland China,0.0,1-28-20,Tianjin,0.0,0.0,23:00,39.1235635,117.1980785,2020,01,28,28-01-2020
1208,24.0,Mainland China,0.0,1-28-20,Gansu,0.0,0.0,23:00,38.0000001,101.9999999,2020,01,28,28-01-2020
1209,16.0,Mainland China,0.0,1-28-20,Inner Mongolia,0.0,0.0,23:00,43.2443242,114.3251664,2020,01,28,28-01-2020
1210,13.0,Mainland China,0.0,1-28-20,Xinjiang,0.0,0.0,23:00,41.7574769,87.16738423046897,2020,01,28,28-01-2020
1211,12.0,Mainland China,0.0,1-28-20,Ningxia,0.0,0.0,23:00,37.0000001,105.9999999,2020,01,28,28-01-2020
1212,9.0,Mainland China,0.0,1-28-20,Guizhou,0.0,0.0,23:00,27.0,107.0,2020,01,28,28-01-2020
1213,9.0,Mainland China,0.0,1-28-20,Jilin,0.0,0.0,23:00,42.9995032,125.9816054,2020,01,28,28-01-2020
1214,8.0,Hong Kong,0.0,1-28-20,Hong Kong,0.0,0.0,23:00,22.2793278,114.1628131,2020,01,28,28-01-2020
1215,8.0,Taiwan,0.0,1-28-20,Taiwan,0.0,0.0,23:00,23.9739374,120.9820179,2020,01,28,28-01-2020
1216,7.0,Macau,0.0,1-28-20,Macau,0.0,0.0,23:00,22.1757605,113.5514142,2020,01,28,28-01-2020
1217,6.0,Mainland China,0.0,1-28-20,Qinghai,0.0,0.0,23:00,35.40709525,95.95211573241954,2020,01,28,28-01-2020
1218,1.0,US,0.0,1-28-20,Washington,0.0,0.0,18:00,38.8948932,-77.0365529,2020,01,28,28-01-2020
1219,1.0,US,0.0,1-28-20,Illinois,0.0,0.0,23:00,40.0796606,-89.4337288,2020,01,28,28-01-2020
1220,2.0,US,0.0,1-28-20,California,0.0,0.0,23:00,36.7014631,-118.7559974,2020,01,28,28-01-2020
1221,1.0,US,0.0,1-28-20,Arizona,0.0,0.0,23:00,34.395342,-111.7632755,2020,01,28,28-01-2020
1222,7.0,Japan,0.0,1-28-20,Japan,1.0,0.0,23:00,36.5748441,139.2394179,2020,01,28,28-01-2020
1223,14.0,Thailand,0.0,1-28-20,Thailand,5.0,0.0,23:00,14.8971921,100.83273,2020,01,28,28-01-2020
1224,4.0,South Korea,0.0,1-28-20,South Korea,0.0,0.0,23:00,36.638392,127.6961188,2020,01,28,28-01-2020
1225,7.0,Singapore ,0.0,1-28-20,Singapore ,0.0,0.0,23:00,1.357107,103.8194992,2020,01,28,28-01-2020
1226,2.0,Vietnam,0.0,1-28-20,Vietnam,0.0,0.0,23:00,13.2904027,108.4265113,2020,01,28,28-01-2020
1227,4.0,France,0.0,1-28-20,France,0.0,0.0,23:00,46.603354,1.8883335,2020,01,28,28-01-2020
1228,1.0,Nepal,0.0,1-28-20,Nepal,0.0,0.0,23:00,28.1083929,84.0917139,2020,01,28,28-01-2020
1229,7.0,Malaysia ,0.0,1-28-20,Malaysia ,0.0,0.0,23:00,4.5693754,102.2656823,2020,01,28,28-01-2020
1230,1.0,Canada,0.0,1-28-20,Ontario,0.0,0.0,23:00,50.000678,-86.000977,2020,01,28,28-01-2020
1231,1.0,Canada,0.0,1-28-20,British Columbia,0.0,0.0,23:00,55.001251,-125.002441,2020,01,28,28-01-2020
1232,1.0,Cambodia,0.0,1-28-20,Cambodia,0.0,0.0,23:00,13.5066394,104.869423,2020,01,28,28-01-2020
1233,1.0,Sri Lanka,0.0,1-28-20,Sri Lanka,0.0,0.0,23:00,7.5554942,80.7137847,2020,01,28,28-01-2020
1234,4.0,Australia,0.0,1-28-20,New South Wales,0.0,0.0,23:00,-31.8759835,147.2869493,2020,01,28,28-01-2020
1235,1.0,Australia,0.0,1-28-20,Victoria,0.0,0.0,23:00,-36.5986096,144.6780052,2020,01,28,28-01-2020
1236,4.0,Germany,0.0,1-28-20,Bavaria,0.0,0.0,23:00,48.9467562,11.4038717,2020,01,28,28-01-2020
1237,761.0,Mainland China,40.0,1-25-2020,Hubei,32.0,0.0,,31.15172525,112.87832224656043,2020,01,25,25-01-2020
1238,78.0,Mainland China,0.0,1-25-2020,Guangdong,2.0,0.0,,23.1357694,113.1982688,2020,01,25,25-01-2020
1239,62.0,Mainland China,0.0,1-25-2020,Zhejiang,1.0,0.0,,29.0000001,119.9999999,2020,01,25,25-01-2020
1240,57.0,Mainland China,0.0,1-25-2020,Chongqing,0.0,0.0,,29.5585712,106.5492822,2020,01,25,25-01-2020
1241,43.0,Mainland China,0.0,1-25-2020,Hunan,0.0,0.0,,27.9995878,112.009538,2020,01,25,25-01-2020
1242,41.0,Mainland China,0.0,1-25-2020,Beijing,2.0,0.0,,39.906217,116.3912757,2020,01,25,25-01-2020
1243,39.0,Mainland China,0.0,1-25-2020,Anhui,0.0,4.0,,32.0,117.0,2020,01,25,25-01-2020
1244,33.0,Mainland China,0.0,1-25-2020,Shanghai,1.0,72.0,,31.2322758,121.4692071,2020,01,25,25-01-2020
1245,32.0,Mainland China,0.0,1-25-2020,Henan,0.0,1.0,,34.0000001,113.9999999,2020,01,25,25-01-2020
1246,28.0,Mainland China,0.0,1-25-2020,Sichuan,0.0,4.0,,30.5000001,102.4999999,2020,01,25,25-01-2020
1247,27.0,Mainland China,0.0,1-25-2020,Shandong,0.0,0.0,,36.0000001,118.9999999,2020,01,25,25-01-2020
1248,23.0,Mainland China,0.0,1-25-2020,Guangxi,0.0,0.0,,24.0,109.0,2020,01,25,25-01-2020
1249,19.0,Mainland China,0.0,1-25-2020,Hainan,0.0,0.0,,19.2000001,109.5999999,2020,01,25,25-01-2020
1250,18.0,Mainland China,0.0,1-25-2020,Jiangxi,0.0,0.0,,28.0,116.0,2020,01,25,25-01-2020
1251,18.0,Mainland China,0.0,1-25-2020,Fujian,0.0,20.0,,26.5450001,117.842778,2020,01,25,25-01-2020
1252,18.0,Mainland China,0.0,1-25-2020,Jiangsu,1.0,0.0,,33.0000001,119.9999999,2020,01,25,25-01-2020
1253,17.0,Mainland China,0.0,1-25-2020,Liaoning,0.0,0.0,,40.9975197,122.9955469,2020,01,25,25-01-2020
1254,15.0,Mainland China,0.0,1-25-2020,Shaanxi,0.0,0.0,,36.0,109.0,2020,01,25,25-01-2020
1255,11.0,Mainland China,0.0,1-25-2020,Yunnan,0.0,58.0,,25.0,102.0,2020,01,25,25-01-2020
1256,10.0,Mainland China,0.0,1-25-2020,Tianjin,0.0,0.0,,39.1235635,117.1980785,2020,01,25,25-01-2020
1257,9.0,Mainland China,1.0,1-25-2020,Heilongjiang,0.0,0.0,,48.0000047,127.999992,2020,01,25,25-01-2020
1258,8.0,Mainland China,1.0,1-25-2020,Hebei,0.0,0.0,,39.0000001,116.0,2020,01,25,25-01-2020
1259,7.0,Mainland China,0.0,1-25-2020,Inner Mongolia,0.0,0.0,,43.2443242,114.3251664,2020,01,25,25-01-2020
1260,6.0,Mainland China,0.0,1-25-2020,Shanxi,0.0,0.0,,37.0,112.0,2020,01,25,25-01-2020
